0.99997090,0.48223080,0.58834107,0.85455360,0.84675590,0.82067687,0.82537257,0.80001479,0.63196713,0.58576305,0.53397178,0.65360961,0.66592547,0.55537294,0.61223847,0.61970884,0.59758698,0.60831951,0.61301529,0.58730562,0.59505038,0.61745816,0.62961898,0.55739265,0.60475375,0.60125929,0.61433606,0.60909816,0.60075571,0.61698956,0.62933116,0.56502269,0.58444229,0.62653060,0.60950885,0.56547657,0.58660764,0.61784612,0.61431561,0.60010343,0.60770452,0.62245252,0.61769440,0.61840822,0.59618831,0.58915809,0.62037916,0.63065715,0.61615025,0.60503327
0.57763409,0.98996640,0.25374751,0.74839640,0.83722891,0.76924358,0.78450423,0.61158470,0.74108329,0.72704106,0.63940582,0.61546572,0.65492978,0.61378684,0.62829523,0.60427994,0.66081441,0.64515128,0.61416694,0.60767633,0.64611934,0.62488010,0.64408999,0.62585608,0.60584881,0.60196884,0.57946600,0.59476475,0.58411468,0.64005800,0.63248488,0.60635617,0.61551356,0.57741900,0.60683419,0.60067108,0.58239073,0.61516227,0.59862320,0.66207009,0.60629808,0.62499063,0.62321659,0.64306251,0.61043644,0.63716219,0.61788405,0.58239323,0.64060079,0.60715282
0.99985038,0.99128847,0.33882264,0.74034393,0.37503989,0.69328424,0.77377661,0.63385277,0.64298121,0.66977257,0.62948970,0.54197507,0.66866279,0.57941085,0.61472441,0.63642630,0.58087898,0.65228506,0.61590511,0.61771913,0.63610424,0.62202230,0.63858178,0.62020500,0.59868845,0.60176445,0.60668389,0.64390936,0.58948540,0.61651088,0.63102462,0.60864551,0.62835448,0.63661866,0.58365494,0.54725704,0.60504292,0.60364989,0.62415566,0.57203061,0.63477551,0.58951438,0.61256455,0.61294631,0.58880644,0.60422119,0.62647391,0.60345842,0.60001127,0.63755443
0.87592968,0.19034099,0.98468845,0.90341669,0.74213325,0.76008629,0.74635654,0.79580702,0.57529159,0.46342224,0.70193138,0.67187011,0.71291462,0.65743239,0.66647723,0.59998685,0.60079557,0.60237148,0.56594733,0.61699683,0.58035885,0.59600506,0.60705769,0.58737334,0.61285468,0.61876647,0.63461677,0.62575571,0.63985665,0.64128967,0.61458967,0.60652282,0.61927086,0.61366328,0.58545141,0.61926250,0.59216165,0.63304235,0.62671610,0.64210751,0.61389666,0.64712473,0.64047433,0.61431771,0.60407535,0.60041613,0.61730240,0.57230391,0.63860935,0.67480015
0.08035612,0.84507558,0.37167560,0.46184266,0.76195341,0.79389877,0.62533459,0.69111772,0.57777122,0.63117213,0.57437012,0.69272506,0.68598643,0.55355698,0.62691436,0.62764845,0.61223840,0.59700148,0.62718673,0.63295244,0.61215443,0.61504575,0.59448477,0.60946065,0.60575691,0.58462903,0.61613956,0.60716948,0.62147042,0.61315166,0.58811031,0.61924065,0.59510472,0.63125741,0.57873029,0.61787789,0.61477260,0.60235355,0.59170685,0.60492420,0.59719660,0.61679975,0.60182756,0.61585905,0.61528657,0.58533299,0.60714556,0.60708766,0.61845241,0.60306553
0.96287718,0.16330986,0.58952563,0.38086712,0.87227445,0.83476544,0.74126334,0.69187231,0.68522137,0.71258550,0.57028083,0.71293740,0.59525324,0.63209885,0.59612718,0.58288681,0.58744265,0.59637195,0.58724497,0.61122297,0.57190523,0.60791267,0.60704301,0.62590273,0.59830783,0.60368672,0.60156865,0.57999360,0.63137360,0.63342830,0.62403405,0.62681426,0.61401299,0.57090556,0.59851945,0.60384151,0.60383764,0.62419135,0.58018118,0.61467772,0.63130761,0.58576216,0.65902645,0.61955510,0.60592996,0.60636381,0.59333633,0.62619725,0.62389826,0.61328206
0.01659107,0.58696694,0.26602196,0.94012970,0.60439690,0.82901121,0.79346993,0.64891445,0.64114698,0.65879871,0.64226807,0.66284003,0.62296192,0.59696874,0.62666973,0.61546951,0.65753824,0.58268911,0.61568197,0.59520867,0.59310171,0.61151393,0.58350058,0.61753997,0.62784934,0.60349502,0.61623560,0.64403267,0.64202810,0.59870196,0.64761847,0.60269399,0.60041939,0.57665279,0.64072747,0.63187334,0.62341911,0.63125365,0.60517467,0.61937447,0.61286939,0.61387298,0.62988518,0.58724523,0.58103237,0.62247330,0.59451964,0.63087857,0.61733208,0.62114476
0.77789007,0.82210756,0.89530459,0.77873779,0.85392076,0.86061153,0.70381446,0.69949357,0.68674022,0.68906139,0.62183399,0.72242700,0.60211848,0.55641033,0.63940521,0.64795593,0.62780037,0.66880823,0.64700436,0.60150027,0.63147159,0.62869566,0.62917150,0.61690241,0.62658789,0.62439695,0.60784753,0.62306787,0.60892233,0.61961094,0.59666382,0.62463283,0.60977269,0.60734952,0.61082518,0.62076187,0.61637768,0.62436295,0.58690384,0.62946028,0.64217399,0.59983777,0.59271846,0.58716609,0.61441142,0.61031400,0.60590460,0.58505054,0.60034785,0.63328538
0.01015395,0.37528982,0.89119432,0.64876992,0.85242558,0.83533645,0.77264518,0.72006091,0.77697368,0.68280198,0.56499984,0.61891219,0.58006032,0.61559027,0.64645117,0.58947530,0.63236542,0.63051106,0.62578116,0.58754189,0.61082723,0.62971529,0.60988890,0.60987009,0.59063003,0.63503768,0.63033107,0.67473661,0.61852381,0.64073375,0.59410437,0.58542403,0.60768073,0.62082093,0.60053361,0.61842518,0.64719256,0.61206012,0.61319637,0.61182426,0.61069030,0.61625805,0.62589475,0.65112528,0.64098039,0.59886805,0.60047798,0.61515493,0.54814378,0.62345145
0.28914568,0.30105516,0.85270167,0.71537736,0.47886174,0.84242373,0.79019119,0.60779243,0.72865155,0.44989932,0.61552766,0.72887482,0.59483666,0.61430399,0.61476716,0.56690655,0.63132918,0.59810698,0.59032234,0.60453883,0.63029771,0.63861508,0.62809048,0.59083778,0.61086400,0.60593377,0.58676278,0.60824685,0.60584471,0.60485985,0.62358839,0.62070254,0.62128435,0.61945113,0.59026020,0.59324050,0.63248701,0.59922229,0.60267159,0.64334535,0.62263648,0.63991387,0.61294344,0.62247773,0.60459866,0.60707784,0.61562961,0.58004284,0.61557740,0.60224107
0.47714738,0.92862641,0.41231914,0.66041021,0.80700849,0.78051221,0.68615403,0.66236508,0.50430596,0.70701921,0.52839067,0.52972749,0.58469453,0.62983849,0.59193873,0.59485628,0.56360251,0.59617566,0.59257229,0.58498633,0.59419942,0.62161666,0.60436799,0.59138810,0.58692900,0.60259227,0.62396364,0.63314510,0.58805058,0.59248214,0.58313071,0.58885164,0.63416266,0.61650723,0.58664062,0.59484555,0.61616126,0.58782750,0.62510160,0.59027961,0.61045540,0.61407018,0.57267537,0.63208893,0.63619690,0.60463602,0.58759632,0.62353164,0.59115931,0.60982881
0.22126336,0.24687478,0.95821618,0.78858705,0.90149886,0.84690994,0.36145926,0.67106994,0.76475966,0.71647003,0.59127208,0.61433698,0.56874896,0.60460350,0.61267278,0.57095593,0.59512662,0.58441520,0.57860833,0.59984597,0.59989306,0.59695079,0.59447270,0.61923815,0.60921254,0.63593586,0.62011512,0.58841230,0.59984623,0.58874557,0.58435390,0.61416745,0.59527510,0.64456127,0.61559089,0.59515757,0.61939549,0.59663966,0.59829712,0.60730363,0.59701388,0.59494902,0.58347787,0.63543202,0.57441881,0.61370252,0.62096659,0.62709191,0.62168025,0.62174814
0.66966410,0.39069197,0.90196379,0.88268211,0.45551002,0.78326527,0.78849422,0.79956212,0.70573959,0.72683824,0.66168772,0.64408333,0.66960147,0.62648443,0.60072534,0.65249423,0.59946122,0.64078979,0.63020491,0.58661934,0.61430121,0.61563223,0.61050081,0.62824421,0.59706692,0.58377664,0.60070425,0.58202267,0.64148639,0.61375851,0.55456869,0.61209368,0.63664079,0.57412790,0.59235662,0.61115616,0.59858688,0.62888294,0.57489679,0.62686930,0.60426894,0.62361348,0.59138565,0.63052382,0.61127945,0.61511367,0.60072568,0.61881648,0.59689635,0.61818293
0.65372659,0.69407846,0.52033692,0.93788741,0.82326625,0.68236252,0.41145859,0.70464401,0.72754191,0.53038011,0.53730028,0.58993260,0.67137366,0.62055620,0.56880778,0.61229611,0.58953646,0.61408076,0.59796592,0.61687148,0.58728289,0.60314002,0.61822424,0.64129619,0.63784349,0.61555124,0.64109129,0.61757784,0.60580618,0.64944863,0.62980359,0.60550630,0.59597568,0.64233433,0.66177546,0.62853802,0.56199227,0.59789254,0.61063327,0.60172156,0.62404749,0.59734897,0.59572320,0.57536008,0.64319872,0.57080351,0.60740274,0.62784947,0.59041894,0.62463678
0.99357487,0.45135618,0.47965365,0.91910394,0.72873136,0.49209608,0.41017659,0.75632919,0.57411688,0.69610272,0.56357208,0.54895323,0.59913176,0.56429892,0.64049816,0.63523151,0.59336496,0.59550331,0.62579364,0.62689547,0.62087764,0.63496023,0.61912986,0.60829286,0.60382200,0.63240711,0.58836185,0.59411300,0.62090549,0.62744316,0.62123079,0.62417042,0.63368527,0.62762812,0.60914736,0.62025352,0.60193402,0.63591691,0.59434003,0.58949764,0.60468755,0.64229938,0.63770340,0.58906885,0.63670449,0.61152060,0.58822578,0.59792531,0.65727589,0.60618878
0.99228692,0.96216689,0.54971242,0.49344946,0.34032328,0.79753143,0.68747247,0.74898697,0.73918807,0.63602603,0.63340406,0.62123351,0.60013328,0.61345509,0.63130498,0.64319821,0.61306691,0.56435642,0.61474838,0.62093784,0.66052433,0.64566143,0.59744830,0.61156771,0.61955106,0.60303636,0.59152718,0.63241504,0.58641392,0.59089108,0.66515209,0.64189378,0.62112562,0.62137760,0.62241279,0.61728456,0.61924504,0.63450500,0.59805624,0.63159713,0.64848565,0.59122547,0.61336993,0.60069351,0.55014248,0.59347702,0.59623281,0.62323919,0.58097136,0.64613832
0.43946848,0.82343982,0.68567449,0.80089981,0.90499231,0.42587434,0.37258212,0.61016977,0.69284430,0.61227233,0.57429698,0.66655935,0.63608974,0.58536234,0.60408272,0.60160741,0.60673410,0.63198038,0.63225902,0.63571157,0.63084367,0.60714062,0.63537583,0.60039022,0.62299240,0.63029006,0.59187757,0.57224257,0.62487904,0.59720203,0.59531107,0.61840811,0.63009359,0.59924432,0.61688132,0.61423866,0.58983414,0.57962309,0.63791779,0.61855304,0.62969414,0.60228673,0.59258695,0.59525063,0.61964996,0.62177027,0.61794601,0.60900402,0.58758806,0.62696449
0.33319050,0.92282683,0.80380763,0.91945275,0.48253166,0.64597978,0.72900852,0.56201460,0.61450738,0.68841232,0.69797995,0.65938916,0.65674467,0.57598640,0.65398186,0.63682781,0.58478364,0.62326699,0.60345832,0.59966216,0.65126326,0.60354093,0.61667644,0.61566124,0.61418935,0.57604134,0.57232066,0.62452934,0.63102708,0.63040886,0.59880964,0.61730193,0.60476777,0.63445659,0.62834388,0.59232830,0.62637506,0.60239628,0.63729917,0.61369892,0.64149871,0.59319965,0.59373222,0.60310762,0.64769655,0.59229667,0.61315608,0.62366344,0.62328330,0.60195140
0.44059339,0.55639606,0.93140290,0.43383086,0.47101873,0.83427511,0.49827891,0.73265325,0.70678378,0.50166518,0.54347712,0.62915778,0.57417611,0.61265711,0.57920479,0.60395405,0.58369040,0.62184465,0.60758694,0.59944808,0.61281969,0.61730677,0.63877206,0.59330991,0.59712060,0.64196481,0.60471760,0.59710939,0.62349985,0.64274675,0.63158346,0.60867449,0.57019917,0.62582380,0.62504934,0.62684429,0.62124155,0.59890784,0.62922933,0.62237583,0.58954763,0.63297075,0.58058415,0.64740332,0.59667674,0.59455665,0.56489743,0.58705755,0.61794910,0.64134379
0.03279787,0.83932373,0.92739981,0.63386208,0.87643674,0.54611617,0.41499830,0.80473099,0.53684298,0.59655033,0.72122484,0.62942595,0.66788623,0.60222192,0.64560744,0.57226399,0.56324883,0.61824697,0.63598410,0.64159790,0.57573519,0.57855900,0.63272128,0.57663812,0.65085909,0.59028602,0.64027504,0.60023818,0.62355582,0.66559716,0.63060676,0.62066385,0.63651908,0.59099054,0.63536723,0.63715898,0.58632648,0.60015198,0.63054800,0.60673561,0.65672568,0.62265287,0.61107003,0.61901019,0.59040477,0.63226733,0.58653708,0.60528442,0.58063996,0.59205853
0.99980749,0.70541416,0.92402538,0.31045681,0.66261220,0.86661934,0.80479129,0.73480192,0.52760911,0.52471602,0.70599638,0.59716284,0.53096862,0.63087861,0.64820942,0.62458993,0.62391699,0.65809709,0.61607959,0.63952320,0.59580586,0.60645960,0.61253234,0.63923650,0.60896590,0.60993720,0.60227404,0.62340869,0.63918268,0.61247696,0.61640676,0.58227471,0.60356049,0.60355456,0.63877988,0.62353106,0.62617781,0.60622742,0.58727503,0.59951282,0.59008793,0.65976775,0.58758777,0.60072523,0.61305277,0.58212673,0.54740959,0.62657448,0.60761470,0.62759999
0.16413592,0.44186887,0.90650199,0.84989303,0.68677738,0.53438366,0.77308850,0.66797401,0.74791779,0.62483691,0.62090144,0.62257858,0.68510121,0.52981502,0.60819974,0.58890388,0.60159245,0.65054503,0.57882275,0.60771401,0.63818014,0.62170861,0.63575274,0.59909941,0.63899228,0.64004556,0.62409642,0.63865715,0.60447964,0.60746559,0.62254630,0.64463659,0.64003235,0.59498173,0.62137431,0.64063190,0.61475759,0.62177998,0.63225287,0.60977516,0.62495346,0.62567205,0.61709716,0.57066858,0.59027531,0.63170156,0.62972424,0.63590306,0.61935493,0.61857491
0.08734948,0.93850966,0.93960220,0.56551385,0.75508586,0.80466583,0.73669384,0.75078090,0.64814621,0.70891919,0.71308663,0.55059072,0.60967861,0.66375237,0.61282622,0.57363602,0.58389159,0.59510701,0.64031587,0.65946074,0.64883293,0.61085067,0.61031119,0.59303935,0.56300091,0.62353233,0.58759739,0.58755528,0.58623578,0.61701105,0.60064543,0.62029554,0.60487480,0.60763824,0.59949858,0.58318624,0.61048784,0.61752233,0.61276274,0.64232207,0.61080878,0.58983522,0.61146599,0.61359842,0.60215057,0.62028549,0.58772130,0.58580989,0.58470047,0.59976603
0.01727567,0.99558427,0.94104498,0.90025892,0.55873623,0.74493860,0.79438008,0.75454673,0.70926053,0.65209938,0.58457667,0.61933230,0.59141582,0.60096765,0.64125502,0.59640677,0.61588803,0.65969286,0.56319676,0.60069771,0.60622002,0.62061549,0.64540313,0.57260477,0.60771098,0.61360783,0.61352961,0.64704222,0.61073566,0.60599046,0.61192815,0.62384886,0.59144255,0.61070467,0.63611746,0.60540965,0.58476383,0.60892268,0.62947233,0.61343965,0.57532888,0.59709117,0.60454975,0.61386629,0.58933239,0.63742463,0.60441932,0.61723712,0.63091693,0.63259597
0.19606191,0.79918585,0.78269525,0.82244889,0.45308609,0.84737342,0.84543324,0.77686177,0.60642870,0.70217117,0.65414173,0.58431283,0.58715221,0.54919392,0.59525198,0.61868762,0.57711738,0.57604697,0.58930708,0.59784315,0.59701171,0.62744469,0.63577769,0.60761615,0.61683563,0.59154445,0.63427030,0.62904072,0.57812303,0.58563421,0.59950685,0.64577585,0.63745500,0.63272499,0.60322651,0.61320572,0.61214861,0.65391911,0.59135136,0.62913471,0.60954162,0.63019763,0.60743742,0.63289375,0.59085509,0.58068473,0.64112436,0.58374888,0.59444980,0.59952647
0.19991374,0.38239186,0.95947119,0.30188258,0.39885759,0.49596478,0.51554202,0.78984715,0.75441693,0.69721208,0.70564190,0.67460147,0.61994572,0.59444245,0.59502643,0.61510667,0.61942333,0.58357707,0.59899754,0.62176465,0.60654102,0.62413402,0.57060770,0.61751063,0.61717921,0.55917292,0.60905076,0.57518634,0.59721823,0.61705632,0.59169078,0.60415838,0.60986659,0.60152218,0.62586836,0.60813532,0.61548954,0.63002327,0.60499103,0.61264335,0.61393509,0.60392753,0.63396291,0.62138273,0.57404795,0.60850284,0.61378791,0.60580339,0.61620192,0.57802194
0.08997047,0.29051404,0.91191098,0.84003990,0.81671642,0.71898915,0.43407721,0.79270593,0.66971084,0.67999534,0.70177226,0.65127519,0.67384596,0.65164085,0.58992969,0.58996038,0.56487892,0.60815759,0.60199381,0.55708738,0.61273495,0.57759016,0.58669648,0.58100662,0.62461162,0.59221020,0.63655849,0.56433882,0.63787635,0.62419671,0.60284349,0.64792404,0.61048472,0.65001081,0.59682784,0.64516277,0.58974924,0.59837818,0.62993624,0.55783719,0.63142244,0.61015263,0.62189819,0.62738531,0.62490211,0.58150702,0.62325395,0.54941018,0.59214162,0.57527635
0.98567380,0.15182282,0.95096999,0.92035750,0.45616195,0.83165017,0.83758633,0.69765507,0.66338556,0.58380140,0.67379549,0.54015505,0.54990239,0.60118201,0.60712116,0.58605540,0.65702669,0.60715730,0.63412145,0.61496339,0.61102971,0.61741139,0.59033228,0.63278301,0.61437792,0.59592223,0.60592144,0.60610816,0.60504799,0.58869947,0.60245598,0.60702028,0.64800244,0.67882928,0.58542708,0.61104415,0.59215936,0.61000009,0.64416174,0.59703977,0.62472843,0.56433839,0.61737427,0.62815672,0.59077782,0.63133831,0.62908872,0.63548933,0.59151949,0.60149910
0.99827485,0.68047037,0.93860121,0.55417879,0.86780631,0.77560796,0.63401957,0.75566370,0.53563130,0.69525910,0.60005894,0.67053006,0.65877978,0.57897135,0.63640327,0.58981430,0.63180387,0.65721170,0.60435627,0.59869737,0.59906696,0.61166868,0.60322996,0.62255271,0.58090507,0.57256164,0.58282068,0.58756517,0.58334687,0.60689545,0.61902948,0.60876843,0.58816360,0.62497306,0.61575588,0.61009801,0.59745241,0.63510276,0.59886402,0.61124907,0.61204131,0.57998745,0.58879271,0.64072184,0.68027380,0.61469926,0.61845849,0.62903588,0.58966935,0.59071390
0.00128352,0.63962576,0.91014203,0.63127816,0.88137476,0.59564547,0.70108176,0.78404294,0.69475568,0.75397751,0.59204544,0.58745577,0.58744794,0.63405431,0.61917593,0.63499412,0.59915866,0.55678725,0.59871428,0.58790260,0.64328779,0.56145254,0.60396031,0.54863060,0.60879732,0.56128428,0.61538538,0.65602297,0.60788863,0.60121612,0.61696976,0.62971856,0.63947643,0.57784946,0.60064598,0.59675924,0.63700207,0.59643704,0.62307347,0.61545412,0.59258439,0.58408023,0.62563886,0.56881244,0.62374607,0.61885023,0.58203370,0.61826623,0.62817282,0.61000493
0.87419835,0.23057920,0.92899067,0.58466718,0.77047538,0.60333301,0.80801458,0.81143329,0.59749476,0.70127619,0.65805010,0.66823497,0.60658088,0.64764324,0.54630455,0.60449643,0.58649514,0.62649981,0.59594130,0.56371635,0.59946715,0.62203456,0.57009637,0.65090585,0.64242580,0.61747016,0.62445645,0.60596399,0.58724862,0.60701111,0.63250306,0.62036019,0.61878701,0.60757337,0.59383626,0.61182065,0.61493085,0.61423406,0.61515055,0.62677361,0.57933708,0.59679567,0.60910475,0.58690522,0.61661065,0.64593612,0.59362960,0.56934064,0.60674522,0.61190708
0.59865302,0.20854409,0.97970476,0.91586929,0.89171699,0.53295305,0.81553725,0.44726787,0.71646418,0.69371691,0.60928773,0.66018495,0.62933978,0.62908060,0.60382561,0.62396390,0.61130989,0.63602932,0.59008667,0.58695029,0.62257789,0.60977617,0.61023008,0.61500646,0.64020694,0.64967857,0.64755927,0.62535205,0.61018008,0.58983451,0.63520150,0.61437499,0.60433115,0.63114120,0.62207692,0.61063283,0.58888159,0.59443694,0.64643010,0.57552414,0.63317064,0.57160205,0.62185280,0.63119876,0.61331219,0.58843595,0.61671442,0.59421196,0.58112504,0.61185029
0.96325924,0.73760642,0.86693723,0.61198157,0.81389587,0.75233584,0.73298669,0.75787099,0.77583177,0.63198699,0.66417037,0.65822078,0.67481400,0.62697709,0.62595173,0.60909996,0.60951685,0.65786887,0.62901245,0.62606900,0.60462156,0.59692869,0.63657521,0.58502469,0.61561599,0.61180980,0.59177743,0.62811324,0.61357359,0.61918753,0.62963705,0.62180712,0.61275730,0.60658589,0.65401634,0.59152263,0.61078307,0.60157056,0.61171047,0.63238757,0.61041961,0.60302678,0.63902748,0.64930896,0.61849033,0.60615073,0.61119771,0.60101474,0.61671220,0.62898298
0.09853547,0.99412391,0.95864299,0.48174568,0.78784265,0.76436331,0.39225968,0.74320395,0.54169369,0.56857538,0.75030494,0.63647441,0.59257603,0.64089646,0.63561752,0.66683825,0.62097055,0.55609246,0.57355600,0.60130815,0.59800699,0.61908332,0.64631189,0.61559359,0.62371624,0.60604969,0.61173079,0.59662697,0.61871550,0.60231208,0.59530869,0.63129075,0.64157007,0.59100779,0.65481065,0.60281314,0.62978033,0.58633287,0.59522074,0.57551665,0.65716525,0.62558089,0.59776664,0.63682450,0.59079389,0.57727196,0.59506229,0.62056857,0.64032975,0.58810761
0.26320903,0.72550414,0.83580102,0.84765620,0.82548197,0.84803323,0.82226503,0.61279632,0.76914925,0.72834836,0.66272578,0.70518581,0.65535889,0.60418332,0.65755081,0.60553206,0.64324119,0.58621784,0.59523893,0.57163457,0.60519291,0.61123799,0.61109412,0.59770587,0.58298124,0.59706538,0.62814425,0.60235324,0.62890255,0.59070314,0.60010949,0.58599879,0.58691013,0.58352309,0.56865840,0.64381432,0.56587299,0.62970439,0.59153334,0.57898428,0.60531710,0.59207677,0.60458829,0.60530975,0.61495677,0.57976046,0.62837056,0.62647854,0.62068054,0.64292502
0.20839472,0.33003886,0.35651218,0.40353324,0.67678949,0.81348493,0.78183016,0.73875244,0.68080009,0.60271145,0.69059867,0.66315382,0.58055769,0.65016263,0.58323040,0.62080218,0.57755229,0.58690867,0.59443130,0.61318116,0.60351317,0.59325587,0.61124603,0.62372462,0.62514208,0.61611190,0.64056774,0.61818320,0.61404082,0.60757137,0.64922234,0.59574124,0.60176042,0.61863834,0.61624671,0.60632307,0.63306813,0.59336980,0.60417737,0.63749268,0.58251105,0.61886419,0.61181983,0.58572304,0.61206929,0.59989717,0.64152039,0.62512328,0.58500442,0.59226445
